date,hour,metric,value
2023-04-02,16,Avg. AIL,9946
2023-04-02,17,Avg. AIL,9836
2023-04-02,18,Avg. AIL,9746
2023-04-02,19,Avg. AIL,9830
2023-04-02,20,Avg. AIL,9752
2023-04-02,21,Avg. AIL,9492
2023-04-02,22,Avg. AIL,9328
2023-04-02,23,Avg. AIL,9186
2023-04-03,0,Avg. AIL,9147
2023-04-03,1,Avg. AIL,9119
2023-04-03,2,Avg. AIL,9094
2023-04-03,3,Avg. AIL,9140
2023-04-03,4,Avg. AIL,9327
2023-04-03,5,Avg. AIL,9641
2023-04-03,6,Avg. AIL,9887
2023-04-03,7,Avg. AIL,9988
2023-04-03,8,Avg. AIL,10064
2023-04-03,9,Avg. AIL,10074
2023-04-03,10,Avg. AIL,10026
2023-04-03,11,Avg. AIL,9991
2023-04-03,12,Avg. AIL,10012
2023-04-03,13,Avg. AIL,9974
2023-04-03,14,Avg. AIL,10021
2023-04-03,15,Avg. AIL,9963
2023-04-03,16,Avg. AIL,9964
2023-04-03,17,Avg. AIL,9854
2023-04-03,18,Avg. AIL,9884
2023-04-03,19,Avg. AIL,9931
2023-04-03,20,Avg. AIL,9821
2023-04-03,21,Avg. AIL,9591
2023-04-03,22,Avg. AIL,9443
2023-04-03,23,Avg. AIL,9230
2023-04-04,0,Avg. AIL,9185
2023-04-04,1,Avg. AIL,9169
2023-04-04,2,Avg. AIL,9105
2023-04-04,3,Avg. AIL,9117
2023-04-04,4,Avg. AIL,9222
2023-04-04,5,Avg. AIL,9568
2023-04-04,6,Avg. AIL,9879
2023-04-04,7,Avg. AIL,9979
2023-04-04,8,Avg. AIL,10019
2023-04-04,9,Avg. AIL,9986
2023-04-04,10,Avg. AIL,9892
2023-04-04,11,Avg. AIL,9936
2023-04-04,12,Avg. AIL,9948
2023-04-04,13,Avg. AIL,9932
2023-04-04,14,Avg. AIL,9915
2023-04-04,15,Avg. AIL,9870
2023-04-04,16,Avg. AIL,9866
2023-04-04,17,Avg. AIL,9894
2023-04-04,18,Avg. AIL,9892
2023-04-04,19,Avg. AIL,9974
2023-04-04,20,Avg. AIL,9887
2023-04-04,21,Avg. AIL,9695
2023-04-04,22,Avg. AIL,9563
2023-04-04,23,Avg. AIL,9360
2023-04-05,0,Avg. AIL,9297
2023-04-05,1,Avg. AIL,9228
2023-04-05,2,Avg. AIL,9155
2023-04-05,3,Avg. AIL,9193
2023-04-05,4,Avg. AIL,9363
2023-04-05,5,Avg. AIL,9710
2023-04-05,6,Avg. AIL,9982
2023-04-05,7,Avg. AIL,10021
2023-04-05,8,Avg. AIL,9993
2023-04-05,9,Avg. AIL,9926
2023-04-05,10,Avg. AIL,9937
2023-04-05,11,Avg. AIL,9918
2023-04-05,12,Avg. AIL,9912
2023-04-05,13,Avg. AIL,9935
2023-04-05,14,Avg. AIL,9706
2023-04-05,15,Avg. AIL,9561
2023-04-05,16,Avg. AIL,9679
2023-04-05,17,Avg. AIL,9637
2023-04-05,18,Avg. AIL,9579
2023-04-05,19,Avg. AIL,9644
2023-04-05,20,Avg. AIL,9687
2023-04-05,21,Avg. AIL,9578
2023-04-05,22,Avg. AIL,9321
2023-04-05,23,Avg. AIL,9189
2023-04-06,0,Avg. AIL,9072
2023-04-06,1,Avg. AIL,9057
2023-04-06,2,Avg. AIL,9032
2023-04-06,3,Avg. AIL,9055
2023-04-06,4,Avg. AIL,9200
2023-04-06,5,Avg. AIL,9533
2023-04-06,6,Avg. AIL,9826
2023-04-06,7,Avg. AIL,9970
2023-04-06,8,Avg. AIL,9977
2023-04-06,9,Avg. AIL,9962
2023-04-06,10,Avg. AIL,9947
2023-04-06,11,Avg. AIL,9939
2023-04-06,12,Avg. AIL,9902
2023-04-06,13,Avg. AIL,9894
2023-04-06,14,Avg. AIL,9879
2023-04-06,15,Avg. AIL,9888
2023-04-06,16,Avg. AIL,9884
2023-04-06,17,Avg. AIL,9801
2023-04-06,18,Avg. AIL,9775
2023-04-06,19,Avg. AIL,9873
2023-04-06,20,Avg. AIL,9805
2023-04-06,21,Avg. AIL,9637
2023-04-06,22,Avg. AIL,9381
2023-04-06,23,Avg. AIL,9185
2023-04-07,0,Avg. AIL,9083
2023-04-07,1,Avg. AIL,9002
2023-04-07,2,Avg. AIL,8964
2023-04-07,3,Avg. AIL,9011
2023-04-07,4,Avg. AIL,9074
2023-04-07,5,Avg. AIL,9191
2023-04-07,6,Avg. AIL,9266
2023-04-07,7,Avg. AIL,9429
2023-04-07,8,Avg. AIL,9548
2023-04-07,9,Avg. AIL,9552
2023-04-07,10,Avg. AIL,9593
2023-04-07,11,Avg. AIL,9497
2023-04-07,12,Avg. AIL,9440
2023-04-07,13,Avg. AIL,9376
2023-04-07,14,Avg. AIL,9338
2023-04-07,15,Avg. AIL,9409
2023-04-07,16,Avg. AIL,9457
2023-04-07,17,Avg. AIL,9430
2023-04-07,18,Avg. AIL,9360
2023-04-07,19,Avg. AIL,9422
2023-04-07,20,Avg. AIL,9436
2023-04-07,21,Avg. AIL,9305
2023-04-07,22,Avg. AIL,9103
2023-04-07,23,Avg. AIL,8842
2023-04-08,0,Avg. AIL,8708
2023-04-08,1,Avg. AIL,8669
2023-04-08,2,Avg. AIL,8657
2023-04-08,3,Avg. AIL,8701
2023-04-08,4,Avg. AIL,8777
2023-04-08,5,Avg. AIL,8935
2023-04-08,6,Avg. AIL,9010
2023-04-08,7,Avg. AIL,9207
2023-04-08,8,Avg. AIL,9370
2023-04-08,9,Avg. AIL,9452
2023-04-08,10,Avg. AIL,9445
2023-04-08,11,Avg. AIL,9443
2023-04-08,12,Avg. AIL,9425
2023-04-08,13,Avg. AIL,9393
2023-04-08,14,Avg. AIL,9380
2023-04-08,15,Avg. AIL,9423
2023-04-08,16,Avg. AIL,9405
2023-04-08,17,Avg. AIL,9273
2023-04-08,18,Avg. AIL,9211
2023-04-08,19,Avg. AIL,9323
2023-04-08,20,Avg. AIL,9347
2023-04-08,21,Avg. AIL,9220
2023-04-08,22,Avg. AIL,9026
2023-04-08,23,Avg. AIL,8842
2023-04-09,0,Avg. AIL,8750
2023-04-09,1,Avg. AIL,8741
2023-04-09,2,Avg. AIL,8731
2023-04-09,3,Avg. AIL,8753
2023-04-09,4,Avg. AIL,8797
2023-04-09,5,Avg. AIL,8861
2023-04-09,6,Avg. AIL,8910
2023-04-09,7,Avg. AIL,9081
2023-04-09,8,Avg. AIL,9238
2023-04-09,9,Avg. AIL,9157
2023-04-09,10,Avg. AIL,9220
2023-04-09,11,Avg. AIL,9287
2023-04-09,12,Avg. AIL,9312
2023-04-09,13,Avg. AIL,9329
2023-04-09,14,Avg. AIL,9371
2023-04-09,15,Avg. AIL,9437
2023-04-09,16,Avg. AIL,9460
2023-04-09,17,Avg. AIL,9273
2023-04-09,18,Avg. AIL,9292
2023-04-09,19,Avg. AIL,9418
2023-04-09,20,Avg. AIL,9422
2023-04-09,21,Avg. AIL,9202
2023-04-09,22,Avg. AIL,8958
2023-04-09,23,Avg. AIL,8820
2023-04-10,0,Avg. AIL,8699
2023-04-10,1,Avg. AIL,8659
2023-04-10,2,Avg. AIL,8645
2023-04-10,3,Avg. AIL,8685
2023-04-10,4,Avg. AIL,8841
2023-04-10,5,Avg. AIL,9101
2023-04-10,6,Avg. AIL,9306
2023-04-10,7,Avg. AIL,9390
2023-04-10,8,Avg. AIL,9541
2023-04-10,9,Avg. AIL,9784
2023-04-10,10,Avg. AIL,9844
2023-04-10,11,Avg. AIL,9837
2023-04-10,12,Avg. AIL,9753
2023-04-10,13,Avg. AIL,9605
2023-04-10,14,Avg. AIL,9660
2023-04-10,15,Avg. AIL,9748
2023-04-10,16,Avg. AIL,9796
2023-04-10,17,Avg. AIL,9684
2023-04-10,18,Avg. AIL,9662
2023-04-10,19,Avg. AIL,9690
2023-04-10,20,Avg. AIL,9638
2023-04-10,21,Avg. AIL,9244
2023-04-10,22,Avg. AIL,8960
2023-04-10,23,Avg. AIL,8766
2023-04-11,0,Avg. AIL,8736
2023-04-11,1,Avg. AIL,8776
2023-04-11,2,Avg. AIL,8804
2023-04-11,3,Avg. AIL,8855
2023-04-11,4,Avg. AIL,8976
2023-04-11,5,Avg. AIL,9181
2023-04-11,6,Avg. AIL,9416
2023-04-11,7,Avg. AIL,9632
2023-04-11,8,Avg. AIL,9772
2023-04-11,9,Avg. AIL,9776
2023-04-11,10,Avg. AIL,9821
2023-04-11,11,Avg. AIL,9819
2023-04-11,12,Avg. AIL,9823
2023-04-11,13,Avg. AIL,9839
2023-04-11,14,Avg. AIL,9908
2023-04-11,15,Avg. AIL,9959
2023-04-11,16,Avg. AIL,9879
2023-04-11,17,Avg. AIL,9795
2023-04-11,18,Avg. AIL,9763
2023-04-11,19,Avg. AIL,9808
2023-04-11,20,Avg. AIL,9776
2023-04-11,21,Avg. AIL,9569
2023-04-11,22,Avg. AIL,9270
2023-04-11,23,Avg. AIL,9065
2023-04-12,0,Avg. AIL,9000
2023-04-12,1,Avg. AIL,8945
2023-04-12,2,Avg. AIL,8952
2023-04-12,3,Avg. AIL,9016
2023-04-12,4,Avg. AIL,9190
2023-04-12,5,Avg. AIL,9492
2023-04-12,6,Avg. AIL,9757
2023-04-12,7,Avg. AIL,9895
2023-04-12,8,Avg. AIL,9910
2023-04-12,9,Avg. AIL,9837
2023-04-12,10,Avg. AIL,9779
2023-04-12,11,Avg. AIL,9769
2023-04-12,12,Avg. AIL,9810
2023-04-12,13,Avg. AIL,9809
2023-04-12,14,Avg. AIL,9773
2023-04-12,15,Avg. AIL,9743
2023-04-12,16,Avg. AIL,9817
2023-04-12,17,Avg. AIL,9756
2023-04-12,18,Avg. AIL,9594
2023-04-12,19,Avg. AIL,9553
2023-04-12,20,Avg. AIL,9507
2023-04-12,21,Avg. AIL,9392
2023-04-12,22,Avg. AIL,9104
2023-04-12,23,Avg. AIL,8860
2023-04-13,0,Avg. AIL,8800
2023-04-13,1,Avg. AIL,8770
2023-04-13,2,Avg. AIL,8779
2023-04-13,3,Avg. AIL,8827
2023-04-13,4,Avg. AIL,8980
2023-04-13,5,Avg. AIL,9294
2023-04-13,6,Avg. AIL,9583
2023-04-13,7,Avg. AIL,9751
2023-04-13,8,Avg. AIL,9745
2023-04-13,9,Avg. AIL,9871
2023-04-13,10,Avg. AIL,9759
2023-04-13,11,Avg. AIL,9658
2023-04-13,12,Avg. AIL,9602
2023-04-13,13,Avg. AIL,9597
2023-04-13,14,Avg. AIL,9732
2023-04-13,15,Avg. AIL,9816
2023-04-13,16,Avg. AIL,9778
2023-04-13,17,Avg. AIL,9577
2023-04-13,18,Avg. AIL,9572
2023-04-13,19,Avg. AIL,9537
2023-04-13,20,Avg. AIL,9460
2023-04-13,21,Avg. AIL,9317
2023-04-13,22,Avg. AIL,9197
2023-04-13,23,Avg. AIL,8904
2023-04-14,0,Avg. AIL,8794
2023-04-14,1,Avg. AIL,8759
2023-04-14,2,Avg. AIL,8761
2023-04-14,3,Avg. AIL,8846
2023-04-14,4,Avg. AIL,8968
2023-04-14,5,Avg. AIL,9282
2023-04-14,6,Avg. AIL,9602
2023-04-14,7,Avg. AIL,9855
2023-04-14,8,Avg. AIL,9934
2023-04-14,9,Avg. AIL,9894
2023-04-14,10,Avg. AIL,9779
2023-04-14,11,Avg. AIL,9737
2023-04-14,12,Avg. AIL,9764
2023-04-14,13,Avg. AIL,9809
2023-04-14,14,Avg. AIL,9825
2023-04-14,15,Avg. AIL,9803
2023-04-14,16,Avg. AIL,9669
2023-04-14,17,Avg. AIL,9595
2023-04-14,18,Avg. AIL,9567
2023-04-14,19,Avg. AIL,9635
2023-04-14,20,Avg. AIL,9708
2023-04-14,21,Avg. AIL,9447
2023-04-14,22,Avg. AIL,9187
2023-04-14,23,Avg. AIL,8961
2023-04-15,0,Avg. AIL,8851
2023-04-15,1,Avg. AIL,8900
2023-04-15,2,Avg. AIL,8878
2023-04-15,3,Avg. AIL,8916
2023-04-15,4,Avg. AIL,8997
2023-04-15,5,Avg. AIL,9090
2023-04-15,6,Avg. AIL,9143
2023-04-15,7,Avg. AIL,9312
2023-04-15,8,Avg. AIL,9444
2023-04-15,9,Avg. AIL,9462
2023-04-15,10,Avg. AIL,9481
2023-04-15,11,Avg. AIL,9461
2023-04-15,12,Avg. AIL,9379
2023-04-15,13,Avg. AIL,9356
2023-04-15,14,Avg. AIL,9329
2023-04-15,15,Avg. AIL,9371
2023-04-15,16,Avg. AIL,9410
2023-04-15,17,Avg. AIL,9352
2023-04-15,18,Avg. AIL,9337
2023-04-15,19,Avg. AIL,9455
2023-04-15,20,Avg. AIL,9525
2023-04-15,21,Avg. AIL,9322
2023-04-15,22,Avg. AIL,9120
2023-04-15,23,Avg. AIL,8926
2023-04-16,0,Avg. AIL,8802
2023-04-16,1,Avg. AIL,8733
2023-04-16,2,Avg. AIL,8708
2023-04-16,3,Avg. AIL,8684
2023-04-16,4,Avg. AIL,8702
2023-04-16,5,Avg. AIL,8807
2023-04-16,6,Avg. AIL,8915
2023-04-16,7,Avg. AIL,9074
2023-04-16,8,Avg. AIL,9200
2023-04-16,9,Avg. AIL,9299
2023-04-16,10,Avg. AIL,9333
2023-04-16,11,Avg. AIL,9335
2023-04-16,12,Avg. AIL,9269
2023-04-16,13,Avg. AIL,9206
2023-04-16,14,Avg. AIL,9318
2023-04-16,15,Avg. AIL,9427
2023-04-16,16,Avg. AIL,9553
2023-04-16,17,Avg. AIL,9462
2023-04-16,18,Avg. AIL,9331
2023-04-16,19,Avg. AIL,9421
2023-04-16,20,Avg. AIL,9457
2023-04-16,21,Avg. AIL,9322
2023-04-16,22,Avg. AIL,9067
2023-04-16,23,Avg. AIL,8841
2023-04-17,0,Avg. AIL,8759
2023-04-17,1,Avg. AIL,8628
2023-04-17,2,Avg. AIL,8693
2023-04-17,3,Avg. AIL,8759
2023-04-17,4,Avg. AIL,8967
2023-04-17,5,Avg. AIL,9383
2023-04-17,6,Avg. AIL,9733
2023-04-17,7,Avg. AIL,9855
2023-04-17,8,Avg. AIL,9861
2023-04-17,9,Avg. AIL,9886
2023-04-17,10,Avg. AIL,9895
2023-04-17,11,Avg. AIL,9859
2023-04-17,12,Avg. AIL,9858
2023-04-17,13,Avg. AIL,9820
2023-04-17,14,Avg. AIL,9826
2023-04-17,15,Avg. AIL,9930
2023-04-17,16,Avg. AIL,9951
2023-04-17,17,Avg. AIL,9862
2023-04-17,18,Avg. AIL,9802
2023-04-17,19,Avg. AIL,9806
2023-04-17,20,Avg. AIL,9679
2023-04-17,21,Avg. AIL,9300
2023-04-17,22,Avg. AIL,9027
2023-04-17,23,Avg. AIL,8809
2023-04-18,0,Avg. AIL,8680
2023-04-18,1,Avg. AIL,8634
2023-04-18,2,Avg. AIL,8617
2023-04-18,3,Avg. AIL,8706
2023-04-18,4,Avg. AIL,8832
2023-04-18,5,Avg. AIL,9186
2023-04-18,6,Avg. AIL,9487
2023-04-18,7,Avg. AIL,9576
2023-04-18,8,Avg. AIL,9711
2023-04-18,9,Avg. AIL,9826
2023-04-18,10,Avg. AIL,9845
2023-04-18,11,Avg. AIL,9834
2023-04-18,12,Avg. AIL,9781
2023-04-18,13,Avg. AIL,9750
2023-04-18,14,Avg. AIL,9748
2023-04-18,15,Avg. AIL,9841
2023-04-18,16,Avg. AIL,9890
2023-04-18,17,Avg. AIL,9783
2023-04-18,18,Avg. AIL,9704
2023-04-18,19,Avg. AIL,9483
2023-04-18,20,Avg. AIL,9454
2023-04-18,21,Avg. AIL,9235
2023-04-18,22,Avg. AIL,9008
2023-04-18,23,Avg. AIL,8894
2023-04-19,0,Avg. AIL,8834
2023-04-19,1,Avg. AIL,8817
2023-04-19,2,Avg. AIL,8821
2023-04-19,3,Avg. AIL,8836
2023-04-19,4,Avg. AIL,9011
2023-04-19,5,Avg. AIL,9366
2023-04-19,6,Avg. AIL,9731
2023-04-19,7,Avg. AIL,9817
2023-04-19,8,Avg. AIL,9749
2023-04-19,9,Avg. AIL,9743
2023-04-19,10,Avg. AIL,9846
2023-04-19,11,Avg. AIL,9873
2023-04-19,12,Avg. AIL,9881
2023-04-19,13,Avg. AIL,9885
2023-04-19,14,Avg. AIL,9928
2023-04-19,15,Avg. AIL,9967
2023-04-19,16,Avg. AIL,9834
2023-04-19,17,Avg. AIL,9817
2023-04-19,18,Avg. AIL,9868
2023-04-19,19,Avg. AIL,9833
2023-04-19,20,Avg. AIL,9678
2023-04-19,21,Avg. AIL,9369
2023-04-19,22,Avg. AIL,9119
2023-04-19,23,Avg. AIL,8884
2023-04-20,0,Avg. AIL,8795
2023-04-20,1,Avg. AIL,8764
2023-04-20,2,Avg. AIL,8733
2023-04-20,3,Avg. AIL,8846
2023-04-20,4,Avg. AIL,9058
2023-04-20,5,Avg. AIL,9270
2023-04-20,6,Avg. AIL,9507
2023-04-20,7,Avg. AIL,9645
2023-04-20,8,Avg. AIL,9743
2023-04-20,9,Avg. AIL,9909
2023-04-20,10,Avg. AIL,9988
2023-04-20,11,Avg. AIL,9825
2023-04-20,12,Avg. AIL,9740
2023-04-20,13,Avg. AIL,9685
2023-04-20,14,Avg. AIL,9669
2023-04-20,15,Avg. AIL,9689
2023-04-20,16,Avg. AIL,9645
2023-04-20,17,Avg. AIL,9522
2023-04-20,18,Avg. AIL,9459
2023-04-20,19,Avg. AIL,9503
2023-04-20,20,Avg. AIL,9557
2023-04-20,21,Avg. AIL,9309
2023-04-20,22,Avg. AIL,9006
2023-04-20,23,Avg. AIL,8859
2023-04-21,0,Avg. AIL,8870
2023-04-21,1,Avg. AIL,8852
2023-04-21,2,Avg. AIL,8881
2023-04-21,3,Avg. AIL,8899
2023-04-21,4,Avg. AIL,9075
2023-04-21,5,Avg. AIL,9263
2023-04-21,6,Avg. AIL,9527
2023-04-21,7,Avg. AIL,9660
2023-04-21,8,Avg. AIL,9777
2023-04-21,9,Avg. AIL,9921
2023-04-21,10,Avg. AIL,9927
2023-04-21,11,Avg. AIL,9888
2023-04-21,12,Avg. AIL,9833
2023-04-21,13,Avg. AIL,9787
2023-04-21,14,Avg. AIL,9751
2023-04-21,15,Avg. AIL,9724
2023-04-21,16,Avg. AIL,9602
2023-04-21,17,Avg. AIL,9514
2023-04-21,18,Avg. AIL,9422
2023-04-21,19,Avg. AIL,9379
2023-04-21,20,Avg. AIL,9411
2023-04-21,21,Avg. AIL,9283
2023-04-21,22,Avg. AIL,9170
2023-04-21,23,Avg. AIL,8967
2023-04-22,0,Avg. AIL,8879
2023-04-22,1,Avg. AIL,8819
2023-04-22,2,Avg. AIL,8816
2023-04-22,3,Avg. AIL,8816
2023-04-22,4,Avg. AIL,8846
2023-04-22,5,Avg. AIL,8852
2023-04-22,6,Avg. AIL,8986
2023-04-22,7,Avg. AIL,9257
2023-04-22,8,Avg. AIL,9400
2023-04-22,9,Avg. AIL,9439
2023-04-22,10,Avg. AIL,9489
2023-04-22,11,Avg. AIL,9458
2023-04-22,12,Avg. AIL,9369
2023-04-22,13,Avg. AIL,9307
2023-04-22,14,Avg. AIL,9285
2023-04-22,15,Avg. AIL,9290
2023-04-22,16,Avg. AIL,9355
2023-04-22,17,Avg. AIL,9312
2023-04-22,18,Avg. AIL,9277
2023-04-22,19,Avg. AIL,9338
2023-04-22,20,Avg. AIL,9442
2023-04-22,21,Avg. AIL,9250
2023-04-22,22,Avg. AIL,8979
2023-04-22,23,Avg. AIL,8815
2023-04-23,0,Avg. AIL,8788
2023-04-23,1,Avg. AIL,8843
2023-04-23,2,Avg. AIL,8854
2023-04-23,3,Avg. AIL,8870
2023-04-23,4,Avg. AIL,8884
2023-04-23,5,Avg. AIL,8954
2023-04-23,6,Avg. AIL,8947
2023-04-23,7,Avg. AIL,9107
2023-04-23,8,Avg. AIL,9287
2023-04-23,9,Avg. AIL,9380
2023-04-23,10,Avg. AIL,9519
2023-04-23,11,Avg. AIL,9503
2023-04-23,12,Avg. AIL,9376
2023-04-23,13,Avg. AIL,9317
2023-04-23,14,Avg. AIL,9318
2023-04-23,15,Avg. AIL,9500
2023-04-23,16,Avg. AIL,9606
2023-04-23,17,Avg. AIL,9553
2023-04-23,18,Avg. AIL,9499
2023-04-23,19,Avg. AIL,9514
2023-04-23,20,Avg. AIL,9572
2023-04-23,21,Avg. AIL,9284
2023-04-23,22,Avg. AIL,8986
2023-04-23,23,Avg. AIL,8828
2023-04-24,0,Avg. AIL,8730
2023-04-24,1,Avg. AIL,8674
2023-04-24,2,Avg. AIL,8698
2023-04-24,3,Avg. AIL,8727
2023-04-24,4,Avg. AIL,8878
2023-04-24,5,Avg. AIL,9199
2023-04-24,6,Avg. AIL,9585
2023-04-24,7,Avg. AIL,9785
2023-04-24,8,Avg. AIL,9870
2023-04-24,9,Avg. AIL,9930
2023-04-24,10,Avg. AIL,9931
2023-04-24,11,Avg. AIL,9864
2023-04-24,12,Avg. AIL,9884
2023-04-24,13,Avg. AIL,9854
2023-04-24,14,Avg. AIL,9877
2023-04-24,15,Avg. AIL,9798
2023-04-24,16,Avg. AIL,9735
2023-04-24,17,Avg. AIL,9597
2023-04-24,18,Avg. AIL,9608
2023-04-24,19,Avg. AIL,9505
2023-04-24,20,Avg. AIL,9561
2023-04-24,21,Avg. AIL,9426
2023-04-24,22,Avg. AIL,9119
2023-04-24,23,Avg. AIL,8876
2023-04-25,0,Avg. AIL,8770
2023-04-25,1,Avg. AIL,8734
2023-04-25,2,Avg. AIL,8740
2023-04-25,3,Avg. AIL,8739
2023-04-25,4,Avg. AIL,8924
2023-04-25,5,Avg. AIL,9204
2023-04-25,6,Avg. AIL,9608
2023-04-25,7,Avg. AIL,9722
2023-04-25,8,Avg. AIL,9765
2023-04-25,9,Avg. AIL,9875
2023-04-25,10,Avg. AIL,9865
2023-04-25,11,Avg. AIL,9834
2023-04-25,12,Avg. AIL,9842
2023-04-25,13,Avg. AIL,9914
2023-04-25,14,Avg. AIL,9687
2023-04-25,15,Avg. AIL,9877
2023-04-25,16,Avg. AIL,9934
2023-04-25,17,Avg. AIL,9811
2023-04-25,18,Avg. AIL,9678
2023-04-25,19,Avg. AIL,9625
2023-04-25,20,Avg. AIL,9665
2023-04-25,21,Avg. AIL,9465
2023-04-25,22,Avg. AIL,9159
2023-04-25,23,Avg. AIL,8904
2023-04-26,0,Avg. AIL,8751
2023-04-26,1,Avg. AIL,8584
2023-04-26,2,Avg. AIL,8552
2023-04-26,3,Avg. AIL,8516
2023-04-26,4,Avg. AIL,8680
2023-04-26,5,Avg. AIL,8968
2023-04-26,6,Avg. AIL,9373
2023-04-26,7,Avg. AIL,9515
2023-04-26,8,Avg. AIL,9514
2023-04-26,9,Avg. AIL,9607
2023-04-26,10,Avg. AIL,9699
2023-04-26,11,Avg. AIL,9768
2023-04-26,12,Avg. AIL,9797
2023-04-26,13,Avg. AIL,9747
2023-04-26,14,Avg. AIL,9766
2023-04-26,15,Avg. AIL,9883
2023-04-26,16,Avg. AIL,9855
2023-04-26,17,Avg. AIL,9707
2023-04-26,18,Avg. AIL,9678
2023-04-26,19,Avg. AIL,9580
2023-04-26,20,Avg. AIL,9538
2023-04-26,21,Avg. AIL,9307
2023-04-26,22,Avg. AIL,9099
2023-04-26,23,Avg. AIL,8858
2023-04-27,0,Avg. AIL,8762
2023-04-27,1,Avg. AIL,8729
2023-04-27,2,Avg. AIL,8770
2023-04-27,3,Avg. AIL,8868
2023-04-27,4,Avg. AIL,8901
2023-04-27,5,Avg. AIL,9111
2023-04-27,6,Avg. AIL,9477
2023-04-27,7,Avg. AIL,9703
2023-04-27,8,Avg. AIL,9782
2023-04-27,9,Avg. AIL,9823
2023-04-27,10,Avg. AIL,9836
2023-04-27,11,Avg. AIL,9813
2023-04-27,12,Avg. AIL,9776
2023-04-27,13,Avg. AIL,9729
2023-04-27,14,Avg. AIL,9678
2023-04-27,15,Avg. AIL,9686
2023-04-27,16,Avg. AIL,9663
2023-04-27,17,Avg. AIL,9547
2023-04-27,18,Avg. AIL,9309
2023-04-27,19,Avg. AIL,9199
2023-04-27,20,Avg. AIL,9219
2023-04-27,21,Avg. AIL,9017
2023-04-27,22,Avg. AIL,8770
2023-04-27,23,Avg. AIL,8641
2023-04-28,0,Avg. AIL,8497
2023-04-28,1,Avg. AIL,8501
2023-04-28,2,Avg. AIL,8559
2023-04-28,3,Avg. AIL,8642
2023-04-28,4,Avg. AIL,8791
2023-04-28,5,Avg. AIL,9033
2023-04-28,6,Avg. AIL,9396
2023-04-28,7,Avg. AIL,9597
2023-04-28,8,Avg. AIL,9605
2023-04-28,9,Avg. AIL,9741
2023-04-28,10,Avg. AIL,9848
2023-04-28,11,Avg. AIL,9801
2023-04-28,12,Avg. AIL,9706
2023-04-28,13,Avg. AIL,9696
2023-04-28,14,Avg. AIL,9694
2023-04-28,15,Avg. AIL,9699
2023-04-28,16,Avg. AIL,9664
2023-04-28,17,Avg. AIL,9343
2023-04-28,18,Avg. AIL,9221
2023-04-28,19,Avg. AIL,9123
2023-04-28,20,Avg. AIL,9272
2023-04-28,21,Avg. AIL,9213
2023-04-28,22,Avg. AIL,8953
2023-04-28,23,Avg. AIL,8725
2023-04-29,0,Avg. AIL,8617
2023-04-29,1,Avg. AIL,8541
2023-04-29,2,Avg. AIL,8493
2023-04-29,3,Avg. AIL,8468
2023-04-29,4,Avg. AIL,8533
2023-04-29,5,Avg. AIL,8548
2023-04-29,6,Avg. AIL,8759
2023-04-29,7,Avg. AIL,9006
2023-04-29,8,Avg. AIL,9153
2023-04-29,9,Avg. AIL,9193
2023-04-29,10,Avg. AIL,9243
2023-04-29,11,Avg. AIL,9276
2023-04-29,12,Avg. AIL,9238
2023-04-29,13,Avg. AIL,9215
2023-04-29,14,Avg. AIL,9221
2023-04-29,15,Avg. AIL,9259
2023-04-29,16,Avg. AIL,9365
2023-04-29,17,Avg. AIL,9292
2023-04-29,18,Avg. AIL,9132
2023-04-29,19,Avg. AIL,9113
2023-04-29,20,Avg. AIL,9216
2023-04-29,21,Avg. AIL,9120
2023-04-29,22,Avg. AIL,8927
2023-04-29,23,Avg. AIL,8729
2023-04-30,0,Avg. AIL,8593
2023-04-30,1,Avg. AIL,8529
2023-04-30,2,Avg. AIL,8509
2023-04-30,3,Avg. AIL,8531
2023-04-30,4,Avg. AIL,8558
2023-04-30,5,Avg. AIL,8547
2023-04-30,6,Avg. AIL,8655
2023-04-30,7,Avg. AIL,8861
2023-04-30,8,Avg. AIL,9009
2023-04-30,9,Avg. AIL,9082
2023-04-30,10,Avg. AIL,9129
2023-04-30,11,Avg. AIL,9222
2023-04-30,12,Avg. AIL,9224
2023-04-30,13,Avg. AIL,9241
2023-04-30,14,Avg. AIL,9321
2023-04-30,15,Avg. AIL,9376
2023-04-30,16,Avg. AIL,9475
2023-04-30,17,Avg. AIL,9382
2023-04-30,18,Avg. AIL,9305
2023-04-30,19,Avg. AIL,9258
2023-04-30,20,Avg. AIL,9394
2023-04-30,21,Avg. AIL,9158
2023-04-30,22,Avg. AIL,8835
2023-04-30,23,Avg. AIL,8634
2023-05-01,0,Avg. AIL,8471
2023-05-01,1,Avg. AIL,8400
2023-05-01,2,Avg. AIL,8381
2023-05-01,3,Avg. AIL,8449
2023-05-01,4,Avg. AIL,8610
2023-05-01,5,Avg. AIL,8879
2023-05-01,6,Avg. AIL,9250
2023-05-01,7,Avg. AIL,9420
2023-05-01,8,Avg. AIL,9495
2023-05-01,9,Avg. AIL,9652
2023-05-01,10,Avg. AIL,9820
2023-05-01,11,Avg. AIL,9886
2023-05-01,12,Avg. AIL,9927
2023-05-01,13,Avg. AIL,9866
2023-05-01,14,Avg. AIL,9914
2023-05-01,15,Avg. AIL,9941
2023-05-01,16,Avg. AIL,9866
2023-05-01,17,Avg. AIL,9719
2023-05-01,18,Avg. AIL,9656
