date,hour,metric,price
2016-12-27,13,Avg. Price,15.29
2016-12-27,14,Avg. Price,15.31
2016-12-27,15,Avg. Price,15.42
2016-12-27,16,Avg. Price,16.95
2016-12-27,17,Avg. Price,21.41
2016-12-27,18,Avg. Price,19.47
2016-12-27,19,Avg. Price,15.47
2016-12-27,20,Avg. Price,15.46
2016-12-27,21,Avg. Price,15.4
2016-12-27,22,Avg. Price,15.31
2016-12-27,23,Avg. Price,15.26
2016-12-28,0,Avg. Price,14.23
2016-12-28,1,Avg. Price,15.25
2016-12-28,2,Avg. Price,15.25
2016-12-28,3,Avg. Price,15.25
2016-12-28,4,Avg. Price,14.61
2016-12-28,5,Avg. Price,13.82
2016-12-28,6,Avg. Price,15.26
2016-12-28,7,Avg. Price,15.26
2016-12-28,8,Avg. Price,15.37
2016-12-28,9,Avg. Price,15.38
2016-12-28,10,Avg. Price,15.38
2016-12-28,11,Avg. Price,15.38
2016-12-28,12,Avg. Price,15.38
2016-12-28,13,Avg. Price,15.38
2016-12-28,14,Avg. Price,15.38
2016-12-28,15,Avg. Price,15.38
2016-12-28,16,Avg. Price,15.95
2016-12-28,17,Avg. Price,21.08
2016-12-28,18,Avg. Price,19.2
2016-12-28,19,Avg. Price,15.66
2016-12-28,20,Avg. Price,15.46
2016-12-28,21,Avg. Price,15.46
2016-12-28,22,Avg. Price,15.38
2016-12-28,23,Avg. Price,15.37
2016-12-29,0,Avg. Price,15.26
2016-12-29,1,Avg. Price,15.26
2016-12-29,2,Avg. Price,15.26
2016-12-29,3,Avg. Price,15.26
2016-12-29,4,Avg. Price,15.36
2016-12-29,5,Avg. Price,15.27
2016-12-29,6,Avg. Price,15.4
2016-12-29,7,Avg. Price,16.97
2016-12-29,8,Avg. Price,21.32
2016-12-29,9,Avg. Price,21.38
2016-12-29,10,Avg. Price,21.54
2016-12-29,11,Avg. Price,21.64
2016-12-29,12,Avg. Price,21.5
2016-12-29,13,Avg. Price,21.38
2016-12-29,14,Avg. Price,21.41
2016-12-29,15,Avg. Price,21.41
2016-12-29,16,Avg. Price,21.94
2016-12-29,17,Avg. Price,22.51
2016-12-29,18,Avg. Price,22.42
2016-12-29,19,Avg. Price,22.34
2016-12-29,20,Avg. Price,22
2016-12-29,21,Avg. Price,21.88
2016-12-29,22,Avg. Price,19.13
2016-12-29,23,Avg. Price,15.46
2016-12-30,0,Avg. Price,15.42
2016-12-30,1,Avg. Price,15.37
2016-12-30,2,Avg. Price,15.26
2016-12-30,3,Avg. Price,15.29
2016-12-30,4,Avg. Price,15.46
2016-12-30,5,Avg. Price,17.32
2016-12-30,6,Avg. Price,17.7
2016-12-30,7,Avg. Price,20.84
2016-12-30,8,Avg. Price,23.1
2016-12-30,9,Avg. Price,37.4
2016-12-30,10,Avg. Price,44.45
2016-12-30,11,Avg. Price,48.04
2016-12-30,12,Avg. Price,50.08
2016-12-30,13,Avg. Price,42.53
2016-12-30,14,Avg. Price,27.8
2016-12-30,15,Avg. Price,24.3
2016-12-30,16,Avg. Price,22.45
2016-12-30,17,Avg. Price,26.67
2016-12-30,18,Avg. Price,23.59
2016-12-30,19,Avg. Price,21.44
2016-12-30,20,Avg. Price,16.06
2016-12-30,21,Avg. Price,15.46
2016-12-30,22,Avg. Price,15.42
2016-12-30,23,Avg. Price,15.37
2016-12-31,0,Avg. Price,15.3
2016-12-31,1,Avg. Price,15.28
2016-12-31,2,Avg. Price,15.37
2016-12-31,3,Avg. Price,15.37
2016-12-31,4,Avg. Price,15.37
2016-12-31,5,Avg. Price,15.37
2016-12-31,6,Avg. Price,15.38
2016-12-31,7,Avg. Price,15.38
2016-12-31,8,Avg. Price,15.45
2016-12-31,9,Avg. Price,15.46
2016-12-31,10,Avg. Price,15.47
2016-12-31,11,Avg. Price,15.47
2016-12-31,12,Avg. Price,20.64
2016-12-31,13,Avg. Price,21.41
2016-12-31,14,Avg. Price,21.41
2016-12-31,15,Avg. Price,21.41
2016-12-31,16,Avg. Price,21.51
2016-12-31,17,Avg. Price,30.07
2016-12-31,18,Avg. Price,37.01
2016-12-31,19,Avg. Price,36.69
2016-12-31,20,Avg. Price,29.33
2016-12-31,21,Avg. Price,25.94
2016-12-31,22,Avg. Price,22.85
2016-12-31,23,Avg. Price,21.41
2017-01-01,0,Avg. Price,16.26
2017-01-01,1,Avg. Price,15.38
2017-01-01,2,Avg. Price,15.38
2017-01-01,3,Avg. Price,15.37
2017-01-01,4,Avg. Price,15.27
2017-01-01,5,Avg. Price,15.26
2017-01-01,6,Avg. Price,15.32
2017-01-01,7,Avg. Price,15.37
2017-01-01,8,Avg. Price,15.44
2017-01-01,9,Avg. Price,15.46
2017-01-01,10,Avg. Price,15.46
2017-01-01,11,Avg. Price,20.34
2017-01-01,12,Avg. Price,21.41
2017-01-01,13,Avg. Price,21.41
2017-01-01,14,Avg. Price,21
2017-01-01,15,Avg. Price,21
2017-01-01,16,Avg. Price,21.58
2017-01-01,17,Avg. Price,23.93
2017-01-01,18,Avg. Price,24.88
2017-01-01,19,Avg. Price,26
2017-01-01,20,Avg. Price,24.1
2017-01-01,21,Avg. Price,23.99
2017-01-01,22,Avg. Price,22.21
2017-01-01,23,Avg. Price,21.61
2017-01-02,0,Avg. Price,20.81
2017-01-02,1,Avg. Price,20.59
2017-01-02,2,Avg. Price,21.19
2017-01-02,3,Avg. Price,20.86
2017-01-02,4,Avg. Price,20.89
2017-01-02,5,Avg. Price,21.3
2017-01-02,6,Avg. Price,21.41
2017-01-02,7,Avg. Price,21.52
2017-01-02,8,Avg. Price,26.11
2017-01-02,9,Avg. Price,39.42
2017-01-02,10,Avg. Price,44.7
2017-01-02,11,Avg. Price,46.77
2017-01-02,12,Avg. Price,30.19
2017-01-02,13,Avg. Price,26.98
2017-01-02,14,Avg. Price,26
2017-01-02,15,Avg. Price,26.98
2017-01-02,16,Avg. Price,26.42
2017-01-02,17,Avg. Price,51.23
2017-01-02,18,Avg. Price,51.17
2017-01-02,19,Avg. Price,50.14
2017-01-02,20,Avg. Price,32.47
2017-01-02,21,Avg. Price,25.58
2017-01-02,22,Avg. Price,21.58
2017-01-02,23,Avg. Price,21.98
2017-01-03,0,Avg. Price,21.86
2017-01-03,1,Avg. Price,22.42
2017-01-03,2,Avg. Price,22.2
2017-01-03,3,Avg. Price,22.12
2017-01-03,4,Avg. Price,22.35
2017-01-03,5,Avg. Price,22.81
2017-01-03,6,Avg. Price,27.77
2017-01-03,7,Avg. Price,27.77
2017-01-03,8,Avg. Price,41.49
2017-01-03,9,Avg. Price,27.89
2017-01-03,10,Avg. Price,27.8
2017-01-03,11,Avg. Price,27.77
2017-01-03,12,Avg. Price,27.77
2017-01-03,13,Avg. Price,27.51
2017-01-03,14,Avg. Price,25.67
2017-01-03,15,Avg. Price,27.77
2017-01-03,16,Avg. Price,27.77
2017-01-03,17,Avg. Price,27.68
2017-01-03,18,Avg. Price,26.29
2017-01-03,19,Avg. Price,23.59
2017-01-03,20,Avg. Price,24.26
2017-01-03,21,Avg. Price,25.47
2017-01-03,22,Avg. Price,22.29
2017-01-03,23,Avg. Price,20.62
2017-01-04,0,Avg. Price,19.57
2017-01-04,1,Avg. Price,18.06
2017-01-04,2,Avg. Price,17.74
2017-01-04,3,Avg. Price,17.96
2017-01-04,4,Avg. Price,18.11
2017-01-04,5,Avg. Price,18.56
2017-01-04,6,Avg. Price,20.7
2017-01-04,7,Avg. Price,23.59
2017-01-04,8,Avg. Price,27.54
2017-01-04,9,Avg. Price,27.77
2017-01-04,10,Avg. Price,27.77
2017-01-04,11,Avg. Price,27.77
2017-01-04,12,Avg. Price,27.77
2017-01-04,13,Avg. Price,27.77
2017-01-04,14,Avg. Price,27.77
2017-01-04,15,Avg. Price,27.77
2017-01-04,16,Avg. Price,28.27
2017-01-04,17,Avg. Price,35.12
2017-01-04,18,Avg. Price,29.02
2017-01-04,19,Avg. Price,29.78
2017-01-04,20,Avg. Price,34.18
2017-01-04,21,Avg. Price,35.85
2017-01-04,22,Avg. Price,27.98
2017-01-04,23,Avg. Price,21.79
2017-01-05,0,Avg. Price,21.36
2017-01-05,1,Avg. Price,18.94
2017-01-05,2,Avg. Price,18.26
2017-01-05,3,Avg. Price,17.76
2017-01-05,4,Avg. Price,18.1
2017-01-05,5,Avg. Price,18.1
2017-01-05,6,Avg. Price,18.89
2017-01-05,7,Avg. Price,20.69
2017-01-05,8,Avg. Price,22.46
2017-01-05,9,Avg. Price,21.03
2017-01-05,10,Avg. Price,20.16
2017-01-05,11,Avg. Price,21.02
2017-01-05,12,Avg. Price,19.56
2017-01-05,13,Avg. Price,19.07
2017-01-05,14,Avg. Price,19.05
2017-01-05,15,Avg. Price,19.03
2017-01-05,16,Avg. Price,18.88
2017-01-05,17,Avg. Price,21.03
2017-01-05,18,Avg. Price,19.07
2017-01-05,19,Avg. Price,19.06
2017-01-05,20,Avg. Price,19.06
2017-01-05,21,Avg. Price,19.06
2017-01-05,22,Avg. Price,18.25
2017-01-05,23,Avg. Price,18.11
2017-01-06,0,Avg. Price,18.1
2017-01-06,1,Avg. Price,18.4
2017-01-06,2,Avg. Price,18.1
2017-01-06,3,Avg. Price,18.11
2017-01-06,4,Avg. Price,18.11
2017-01-06,5,Avg. Price,18.92
2017-01-06,6,Avg. Price,21.36
2017-01-06,7,Avg. Price,26.19
2017-01-06,8,Avg. Price,32.63
2017-01-06,9,Avg. Price,30.73
2017-01-06,10,Avg. Price,32.44
2017-01-06,11,Avg. Price,28.2
2017-01-06,12,Avg. Price,22.49
2017-01-06,13,Avg. Price,19.65
2017-01-06,14,Avg. Price,19.44
2017-01-06,15,Avg. Price,20.54
2017-01-06,16,Avg. Price,22.69
2017-01-06,17,Avg. Price,27.77
2017-01-06,18,Avg. Price,26.77
2017-01-06,19,Avg. Price,27.77
2017-01-06,20,Avg. Price,27.96
2017-01-06,21,Avg. Price,22.5
2017-01-06,22,Avg. Price,19.39
2017-01-06,23,Avg. Price,18.69
2017-01-07,0,Avg. Price,19.06
2017-01-07,1,Avg. Price,18.36
2017-01-07,2,Avg. Price,18.11
2017-01-07,3,Avg. Price,18.11
2017-01-07,4,Avg. Price,18.55
2017-01-07,5,Avg. Price,19.07
2017-01-07,6,Avg. Price,19.92
2017-01-07,7,Avg. Price,24.47
2017-01-07,8,Avg. Price,33.77
2017-01-07,9,Avg. Price,32.69
2017-01-07,10,Avg. Price,35.8
2017-01-07,11,Avg. Price,39.56
2017-01-07,12,Avg. Price,40
2017-01-07,13,Avg. Price,40
2017-01-07,14,Avg. Price,38.28
2017-01-07,15,Avg. Price,31.38
2017-01-07,16,Avg. Price,33.37
2017-01-07,17,Avg. Price,48.96
2017-01-07,18,Avg. Price,36.9
2017-01-07,19,Avg. Price,28.51
2017-01-07,20,Avg. Price,28.18
2017-01-07,21,Avg. Price,31.73
2017-01-07,22,Avg. Price,31.72
2017-01-07,23,Avg. Price,27.77
2017-01-08,0,Avg. Price,24.06
2017-01-08,1,Avg. Price,21.67
2017-01-08,2,Avg. Price,19.83
2017-01-08,3,Avg. Price,19.35
2017-01-08,4,Avg. Price,19.15
2017-01-08,5,Avg. Price,19.02
2017-01-08,6,Avg. Price,19.07
2017-01-08,7,Avg. Price,19.08
2017-01-08,8,Avg. Price,20.08
2017-01-08,9,Avg. Price,21.12
2017-01-08,10,Avg. Price,24.24
2017-01-08,11,Avg. Price,27.55
2017-01-08,12,Avg. Price,30.25
2017-01-08,13,Avg. Price,27.77
2017-01-08,14,Avg. Price,27.77
2017-01-08,15,Avg. Price,27.55
2017-01-08,16,Avg. Price,28.07
2017-01-08,17,Avg. Price,47.99
2017-01-08,18,Avg. Price,36.58
2017-01-08,19,Avg. Price,37.37
2017-01-08,20,Avg. Price,34.02
2017-01-08,21,Avg. Price,26.99
2017-01-08,22,Avg. Price,20.46
2017-01-08,23,Avg. Price,19.07
2017-01-09,0,Avg. Price,18.5
2017-01-09,1,Avg. Price,18.11
2017-01-09,2,Avg. Price,18.29
2017-01-09,3,Avg. Price,18.74
2017-01-09,4,Avg. Price,18.74
2017-01-09,5,Avg. Price,18.65
2017-01-09,6,Avg. Price,27.64
2017-01-09,7,Avg. Price,35.15
2017-01-09,8,Avg. Price,35.03
2017-01-09,9,Avg. Price,34.7
2017-01-09,10,Avg. Price,34.7
2017-01-09,11,Avg. Price,34.55
2017-01-09,12,Avg. Price,28.07
2017-01-09,13,Avg. Price,27.77
2017-01-09,14,Avg. Price,27.77
2017-01-09,15,Avg. Price,27.74
2017-01-09,16,Avg. Price,27.13
2017-01-09,17,Avg. Price,27.77
2017-01-09,18,Avg. Price,27.77
2017-01-09,19,Avg. Price,27.77
2017-01-09,20,Avg. Price,27.77
2017-01-09,21,Avg. Price,23.01
2017-01-09,22,Avg. Price,19.2
2017-01-09,23,Avg. Price,19.06
2017-01-10,0,Avg. Price,19.87
2017-01-10,1,Avg. Price,18.73
2017-01-10,2,Avg. Price,18.5
2017-01-10,3,Avg. Price,18.79
2017-01-10,4,Avg. Price,20.21
2017-01-10,5,Avg. Price,20.42
2017-01-10,6,Avg. Price,24.44
2017-01-10,7,Avg. Price,33.02
2017-01-10,8,Avg. Price,36.55
2017-01-10,9,Avg. Price,32.12
2017-01-10,10,Avg. Price,30.67
2017-01-10,11,Avg. Price,27.4
2017-01-10,12,Avg. Price,22.44
2017-01-10,13,Avg. Price,21.14
2017-01-10,14,Avg. Price,20.49
2017-01-10,15,Avg. Price,20.07
2017-01-10,16,Avg. Price,20.28
2017-01-10,17,Avg. Price,23.92
2017-01-10,18,Avg. Price,27.99
2017-01-10,19,Avg. Price,29.63
2017-01-10,20,Avg. Price,31.1
2017-01-10,21,Avg. Price,29.06
2017-01-10,22,Avg. Price,20.96
2017-01-10,23,Avg. Price,20.29
2017-01-11,0,Avg. Price,18.79
2017-01-11,1,Avg. Price,18.59
2017-01-11,2,Avg. Price,18.5
2017-01-11,3,Avg. Price,18.5
2017-01-11,4,Avg. Price,18.5
2017-01-11,5,Avg. Price,18.5
2017-01-11,6,Avg. Price,20
2017-01-11,7,Avg. Price,22.67
2017-01-11,8,Avg. Price,24.54
2017-01-11,9,Avg. Price,20.69
2017-01-11,10,Avg. Price,20.42
2017-01-11,11,Avg. Price,19.59
2017-01-11,12,Avg. Price,20.42
2017-01-11,13,Avg. Price,19.79
2017-01-11,14,Avg. Price,20.42
2017-01-11,15,Avg. Price,20.22
2017-01-11,16,Avg. Price,20.42
2017-01-11,17,Avg. Price,20.78
2017-01-11,18,Avg. Price,20.53
2017-01-11,19,Avg. Price,20.42
2017-01-11,20,Avg. Price,22.58
2017-01-11,21,Avg. Price,22.8
2017-01-11,22,Avg. Price,20.42
2017-01-11,23,Avg. Price,20.42
2017-01-12,0,Avg. Price,19.43
2017-01-12,1,Avg. Price,18.63
2017-01-12,2,Avg. Price,18.5
2017-01-12,3,Avg. Price,18.5
2017-01-12,4,Avg. Price,18.43
2017-01-12,5,Avg. Price,18.39
2017-01-12,6,Avg. Price,20.28
2017-01-12,7,Avg. Price,20.83
2017-01-12,8,Avg. Price,23.04
2017-01-12,9,Avg. Price,20.2
2017-01-12,10,Avg. Price,20.42
2017-01-12,11,Avg. Price,19.89
2017-01-12,12,Avg. Price,18.77
2017-01-12,13,Avg. Price,18.6
2017-01-12,14,Avg. Price,19.6
2017-01-12,15,Avg. Price,19.51
2017-01-12,16,Avg. Price,19.71
2017-01-12,17,Avg. Price,20.43
2017-01-12,18,Avg. Price,20.42
2017-01-12,19,Avg. Price,20.42
2017-01-12,20,Avg. Price,20.45
2017-01-12,21,Avg. Price,20.07
2017-01-12,22,Avg. Price,18.46
2017-01-12,23,Avg. Price,18.39
2017-01-13,0,Avg. Price,18.39
2017-01-13,1,Avg. Price,18.39
2017-01-13,2,Avg. Price,18.39
2017-01-13,3,Avg. Price,18.39
2017-01-13,4,Avg. Price,18.45
2017-01-13,5,Avg. Price,18.56
2017-01-13,6,Avg. Price,20.98
2017-01-13,7,Avg. Price,33.05
2017-01-13,8,Avg. Price,37.35
2017-01-13,9,Avg. Price,35.11
2017-01-13,10,Avg. Price,27.4
2017-01-13,11,Avg. Price,26.31
2017-01-13,12,Avg. Price,23.65
2017-01-13,13,Avg. Price,22.67
2017-01-13,14,Avg. Price,23.43
2017-01-13,15,Avg. Price,25.49
2017-01-13,16,Avg. Price,25.42
2017-01-13,17,Avg. Price,27.77
2017-01-13,18,Avg. Price,27.77
2017-01-13,19,Avg. Price,27.77
2017-01-13,20,Avg. Price,27.77
2017-01-13,21,Avg. Price,27.33
2017-01-13,22,Avg. Price,21.48
2017-01-13,23,Avg. Price,19.71
2017-01-14,0,Avg. Price,18.55
2017-01-14,1,Avg. Price,18.45
2017-01-14,2,Avg. Price,18.39
2017-01-14,3,Avg. Price,18.39
2017-01-14,4,Avg. Price,18.39
2017-01-14,5,Avg. Price,18.42
2017-01-14,6,Avg. Price,18.5
2017-01-14,7,Avg. Price,19.09
2017-01-14,8,Avg. Price,21.61
2017-01-14,9,Avg. Price,26.37
2017-01-14,10,Avg. Price,25.87
2017-01-14,11,Avg. Price,24.23
2017-01-14,12,Avg. Price,22.77
2017-01-14,13,Avg. Price,22.3
2017-01-14,14,Avg. Price,20.75
2017-01-14,15,Avg. Price,21.08
2017-01-14,16,Avg. Price,26
2017-01-14,17,Avg. Price,30.68
2017-01-14,18,Avg. Price,27.75
2017-01-14,19,Avg. Price,22.49
2017-01-14,20,Avg. Price,21.4
2017-01-14,21,Avg. Price,20.42
2017-01-14,22,Avg. Price,19.51
2017-01-14,23,Avg. Price,19.7
2017-01-15,0,Avg. Price,19
2017-01-15,1,Avg. Price,18.5
2017-01-15,2,Avg. Price,18.42
2017-01-15,3,Avg. Price,18.39
2017-01-15,4,Avg. Price,18.39
2017-01-15,5,Avg. Price,18.34
2017-01-15,6,Avg. Price,18.38
2017-01-15,7,Avg. Price,18.77
2017-01-15,8,Avg. Price,19.43
2017-01-15,9,Avg. Price,19.35
2017-01-15,10,Avg. Price,20.21
2017-01-15,11,Avg. Price,20.3
2017-01-15,12,Avg. Price,20.43
2017-01-15,13,Avg. Price,21.6
2017-01-15,14,Avg. Price,20.83
2017-01-15,15,Avg. Price,21.15
2017-01-15,16,Avg. Price,31.57
2017-01-15,17,Avg. Price,45.85
2017-01-15,18,Avg. Price,43.63
2017-01-15,19,Avg. Price,38.44
2017-01-15,20,Avg. Price,41.82
2017-01-15,21,Avg. Price,36.77
2017-01-15,22,Avg. Price,28.97
2017-01-15,23,Avg. Price,26.47
2017-01-16,0,Avg. Price,20.38
2017-01-16,1,Avg. Price,18.66
2017-01-16,2,Avg. Price,18.5
2017-01-16,3,Avg. Price,18.5
2017-01-16,4,Avg. Price,18.5
2017-01-16,5,Avg. Price,19.06
2017-01-16,6,Avg. Price,22.53
2017-01-16,7,Avg. Price,40.21
2017-01-16,8,Avg. Price,37.44
2017-01-16,9,Avg. Price,32.66
2017-01-16,10,Avg. Price,27.77
2017-01-16,11,Avg. Price,27.75
2017-01-16,12,Avg. Price,27.77
2017-01-16,13,Avg. Price,27.77
2017-01-16,14,Avg. Price,28.46
2017-01-16,15,Avg. Price,28.42
2017-01-16,16,Avg. Price,25.05
2017-01-16,17,Avg. Price,28.72
2017-01-16,18,Avg. Price,24.56
2017-01-16,19,Avg. Price,22.87
2017-01-16,20,Avg. Price,22.75
2017-01-16,21,Avg. Price,20.44
2017-01-16,22,Avg. Price,18.76
2017-01-16,23,Avg. Price,18.52
2017-01-17,0,Avg. Price,18.47
2017-01-17,1,Avg. Price,18.46
2017-01-17,2,Avg. Price,18.39
2017-01-17,3,Avg. Price,18.39
2017-01-17,4,Avg. Price,18.2
2017-01-17,5,Avg. Price,18.38
2017-01-17,6,Avg. Price,19.1
2017-01-17,7,Avg. Price,20.68
2017-01-17,8,Avg. Price,26.02
2017-01-17,9,Avg. Price,21.06
2017-01-17,10,Avg. Price,20.92
2017-01-17,11,Avg. Price,20.44
2017-01-17,12,Avg. Price,20.84
2017-01-17,13,Avg. Price,21.14
2017-01-17,14,Avg. Price,20.43
2017-01-17,15,Avg. Price,20.79
2017-01-17,16,Avg. Price,20.84
2017-01-17,17,Avg. Price,26.14
2017-01-17,18,Avg. Price,24.65
2017-01-17,19,Avg. Price,23.75
2017-01-17,20,Avg. Price,22.74
2017-01-17,21,Avg. Price,21.52
2017-01-17,22,Avg. Price,19.61
2017-01-17,23,Avg. Price,18.37
2017-01-18,0,Avg. Price,18.38
2017-01-18,1,Avg. Price,18.28
2017-01-18,2,Avg. Price,18.28
2017-01-18,3,Avg. Price,18.28
2017-01-18,4,Avg. Price,18.28
2017-01-18,5,Avg. Price,18.3
2017-01-18,6,Avg. Price,18.37
2017-01-18,7,Avg. Price,20.4
2017-01-18,8,Avg. Price,21.26
2017-01-18,9,Avg. Price,20.04
2017-01-18,10,Avg. Price,20.34
2017-01-18,11,Avg. Price,18.49
2017-01-18,12,Avg. Price,18.5
2017-01-18,13,Avg. Price,18.46
2017-01-18,14,Avg. Price,18.45
2017-01-18,15,Avg. Price,18.5
2017-01-18,16,Avg. Price,19.75
2017-01-18,17,Avg. Price,20.45
2017-01-18,18,Avg. Price,20.4
2017-01-18,19,Avg. Price,20.38
2017-01-18,20,Avg. Price,18.83
2017-01-18,21,Avg. Price,19.43
2017-01-18,22,Avg. Price,18.41
2017-01-18,23,Avg. Price,18.39
2017-01-19,0,Avg. Price,18.37
2017-01-19,1,Avg. Price,15.55
2017-01-19,2,Avg. Price,17.18
2017-01-19,3,Avg. Price,18.28
2017-01-19,4,Avg. Price,18.28
2017-01-19,5,Avg. Price,18.05
2017-01-19,6,Avg. Price,19.32
2017-01-19,7,Avg. Price,35.24
2017-01-19,8,Avg. Price,43.79
2017-01-19,9,Avg. Price,42.66
2017-01-19,10,Avg. Price,37.97
2017-01-19,11,Avg. Price,32.46
2017-01-19,12,Avg. Price,18.95
2017-01-19,13,Avg. Price,18.55
2017-01-19,14,Avg. Price,18.59
2017-01-19,15,Avg. Price,18.91
2017-01-19,16,Avg. Price,20.42
2017-01-19,17,Avg. Price,31.55
2017-01-19,18,Avg. Price,22.63
2017-01-19,19,Avg. Price,20.01
2017-01-19,20,Avg. Price,18.51
2017-01-19,21,Avg. Price,18.37
2017-01-19,22,Avg. Price,15.41
2017-01-19,23,Avg. Price,15.41
2017-01-20,0,Avg. Price,15.41
2017-01-20,1,Avg. Price,15.41
2017-01-20,2,Avg. Price,15.41
2017-01-20,3,Avg. Price,15.41
2017-01-20,4,Avg. Price,15.41
2017-01-20,5,Avg. Price,16.59
2017-01-20,6,Avg. Price,18.58
2017-01-20,7,Avg. Price,20.67
2017-01-20,8,Avg. Price,26.36
2017-01-20,9,Avg. Price,34.33
2017-01-20,10,Avg. Price,34.99
2017-01-20,11,Avg. Price,34.8
2017-01-20,12,Avg. Price,33.75
2017-01-20,13,Avg. Price,36.1
2017-01-20,14,Avg. Price,36.05
2017-01-20,15,Avg. Price,34.93
2017-01-20,16,Avg. Price,33.76
2017-01-20,17,Avg. Price,29.92
2017-01-20,18,Avg. Price,33.7
2017-01-20,19,Avg. Price,30.34
2017-01-20,20,Avg. Price,27.77
2017-01-20,21,Avg. Price,27.6
2017-01-20,22,Avg. Price,23.08
2017-01-20,23,Avg. Price,19.83
2017-01-21,0,Avg. Price,19.11
2017-01-21,1,Avg. Price,19.01
2017-01-21,2,Avg. Price,18.63
2017-01-21,3,Avg. Price,18.63
2017-01-21,4,Avg. Price,18.63
2017-01-21,5,Avg. Price,19.11
2017-01-21,6,Avg. Price,20.27
2017-01-21,7,Avg. Price,21.22
2017-01-21,8,Avg. Price,27.12
2017-01-21,9,Avg. Price,27.77
2017-01-21,10,Avg. Price,28
2017-01-21,11,Avg. Price,32.53
2017-01-21,12,Avg. Price,27.77
2017-01-21,13,Avg. Price,25.72
2017-01-21,14,Avg. Price,22.44
2017-01-21,15,Avg. Price,22.49
2017-01-21,16,Avg. Price,27.51
2017-01-21,17,Avg. Price,41.15
2017-01-21,18,Avg. Price,39.27
2017-01-21,19,Avg. Price,34.81
2017-01-21,20,Avg. Price,28.71
2017-01-21,21,Avg. Price,27.55
2017-01-21,22,Avg. Price,23.09
2017-01-21,23,Avg. Price,20.54
2017-01-22,0,Avg. Price,18.92
2017-01-22,1,Avg. Price,18.46
2017-01-22,2,Avg. Price,18.39
2017-01-22,3,Avg. Price,18.39
2017-01-22,4,Avg. Price,18.39
2017-01-22,5,Avg. Price,18.43
2017-01-22,6,Avg. Price,18.5
2017-01-22,7,Avg. Price,20.13
2017-01-22,8,Avg. Price,20.43
2017-01-22,9,Avg. Price,20.5
2017-01-22,10,Avg. Price,25.93
2017-01-22,11,Avg. Price,27.64
2017-01-22,12,Avg. Price,32.77
2017-01-22,13,Avg. Price,27.77
2017-01-22,14,Avg. Price,27.77
2017-01-22,15,Avg. Price,33.41
2017-01-22,16,Avg. Price,34.49
2017-01-22,17,Avg. Price,35.36
2017-01-22,18,Avg. Price,35.09
2017-01-22,19,Avg. Price,32.07
2017-01-22,20,Avg. Price,27.77
2017-01-22,21,Avg. Price,27.77
2017-01-22,22,Avg. Price,20.49
2017-01-22,23,Avg. Price,19.27
2017-01-23,0,Avg. Price,18.51
2017-01-23,1,Avg. Price,18.39
2017-01-23,2,Avg. Price,18.39
2017-01-23,3,Avg. Price,18.39
2017-01-23,4,Avg. Price,18.39
2017-01-23,5,Avg. Price,19.23
2017-01-23,6,Avg. Price,22.71
2017-01-23,7,Avg. Price,34.53
2017-01-23,8,Avg. Price,37.66
2017-01-23,9,Avg. Price,34.86
2017-01-23,10,Avg. Price,35.01
2017-01-23,11,Avg. Price,35.01
2017-01-23,12,Avg. Price,35.53
2017-01-23,13,Avg. Price,35.53
2017-01-23,14,Avg. Price,35.25
2017-01-23,15,Avg. Price,31.4
2017-01-23,16,Avg. Price,27.77
2017-01-23,17,Avg. Price,30.66
2017-01-23,18,Avg. Price,29.41
2017-01-23,19,Avg. Price,27.77
2017-01-23,20,Avg. Price,27.77
2017-01-23,21,Avg. Price,26.92
2017-01-23,22,Avg. Price,20.66
2017-01-23,23,Avg. Price,18.92
2017-01-24,0,Avg. Price,18.74
2017-01-24,1,Avg. Price,18.47
2017-01-24,2,Avg. Price,18.39
2017-01-24,3,Avg. Price,18.49
2017-01-24,4,Avg. Price,18.6
2017-01-24,5,Avg. Price,20.42
2017-01-24,6,Avg. Price,30.88
2017-01-24,7,Avg. Price,37.55
2017-01-24,8,Avg. Price,46.27
2017-01-24,9,Avg. Price,42.4
2017-01-24,10,Avg. Price,35.68
2017-01-24,11,Avg. Price,33.55
2017-01-24,12,Avg. Price,29.16
2017-01-24,13,Avg. Price,27.69
2017-01-24,14,Avg. Price,24.43
2017-01-24,15,Avg. Price,23.14
2017-01-24,16,Avg. Price,26.59
2017-01-24,17,Avg. Price,39.77
2017-01-24,18,Avg. Price,36.62
2017-01-24,19,Avg. Price,35.65
2017-01-24,20,Avg. Price,35.48
2017-01-24,21,Avg. Price,33.17
2017-01-24,22,Avg. Price,20.9
2017-01-24,23,Avg. Price,19.82
2017-01-25,0,Avg. Price,19.44
2017-01-25,1,Avg. Price,19.05
2017-01-25,2,Avg. Price,19.49
2017-01-25,3,Avg. Price,19.32
2017-01-25,4,Avg. Price,19.78
2017-01-25,5,Avg. Price,20.42
2017-01-25,6,Avg. Price,24.95
2017-01-25,7,Avg. Price,44.89
2017-01-25,8,Avg. Price,39.5
2017-01-25,9,Avg. Price,25.56
2017-01-25,10,Avg. Price,24.75
2017-01-25,11,Avg. Price,27.97
2017-01-25,12,Avg. Price,30.39
2017-01-25,13,Avg. Price,25.84
2017-01-25,14,Avg. Price,23.98
2017-01-25,15,Avg. Price,22.18
2017-01-25,16,Avg. Price,24.54
